business_name,author_name,review_text,rating,cleaned_text,sentiment,subjectivity,lang,review_length,exclaim_count,caps_count,contains_url,duplicate_flag
0x4cb671eb80c151a1:0x50c2d52fc9f01f95,Jon D.,My first time to this restaurant was very enjoyable and definitely will be back again.The staff was very friendly. Our waitress was very helpful and pleasant. She did very well at her job especially with thee amount of tables she had.The food was excellent and each of our dishes were very hot nothing was cold. This restaurant has a gift shop attached to it and they have great little gift ideas and they also have arrangement of sweets.,5,My first time to this restaurant was very enjoyable and definitely will be back again.The staff was very friendly. Our waitress was very helpful and pleasant. She did very well at her job especially with thee amount of tables she had.The food was excellent and each of our dishes were very hot nothing was cold. This restaurant has a gift shop attached to it and they have great little gift ideas and they also have arrangement of sweets.,0.28,0.65,en,78,0,0,False,False
0x89e024ea43204f5d:0xfc82552b152d3e6e,Clifford Pierce (Chip),Always Great car wash !!!!,5,Always Great car wash !!!!,1.0,0.75,en,5,4,0,False,False
0x4cca7c0ac3999cd7:0x5614d549b5e0ea19,Melissa “Mimi” Eusebio,Shout out to Colin!  You guys are awesome 😎,5,Shout out to Colin! You guys are awesome 😎,1.0,1.0,en,9,1,0,False,False
0x89e096e8c6cff693:0x18e7bf895f5d9903,Rocio L. Baker,Nice and friendly environment. Our family enjoyed the movie. :),5,Nice and friendly environment. Our family enjoyed the movie. :),0.49,0.8,en,10,0,0,False,False
0x4cca79aa2a37fbdd:0xf7c9f871711c1f33,ryan lyford,Als is just simply amazing! Their pizza burgers need to be on food network!!,5,Als is just simply amazing! Their pizza burgers need to be on food network!!,1.0,0.9,en,14,3,0,False,False
0x89e05a5db86e62a9:0xc1d8766d63d1775b,Jim Oneil,"Great place, great staff and great food. Don't pass by well worth stopping.",5,"Great place, great staff and great food. Don't pass by well worth stopping.",0.68,0.59,en,13,0,0,False,False
0x4cb507cd162c8b09:0xff31c72487275129,Nicholas Ceffalo,Wally world,3,Wally world,0.0,0.0,en,2,0,0,False,False
0x4cca772e0950560d:0x7ebab470fa7047c3,Michael Kavouksorian,"I rented a deck sander, and these folks were on point, and I will surely recommend them and use them again. Thank you for the good service and valuable rental.",5,"I rented a deck sander, and these folks were on point, and I will surely recommend them and use them again. Thank you for the good service and valuable rental.",0.6,0.74,en,30,0,0,False,False
0x4cb5a7f39ebfe2cf:0x6d90ea45aca2b24a,David Ruiz,"Great friendly atmosphere, Had a ""Cheers"" feel to it 😉",5,"Great friendly atmosphere, Had a ""Cheers"" feel to it 😉",0.59,0.62,en,10,0,0,False,False
0x89e0238ec473c6b1:0xace6d3eb6165570b,Cornlips 4,Excellent park. Bike paths and walking trails are well maintained.,5,Excellent park. Bike paths and walking trails are well maintained.,1.0,1.0,en,10,0,0,False,False
0x4cb527eb349d8a7f:0xd8276b91dd8a43f3,Colin Whitehouse,Good local pizza. Like the old soda fountain inside.,4,Good local pizza. Like the old soda fountain inside.,0.27,0.27,en,9,0,0,False,False
0x4cb521eb1574c9bb:0xf3a7ce778f1bfb86,Angela Hatch,"Friendly, clean",5,"Friendly, clean",0.37,0.6,en,2,0,0,False,False
0x4cb506dbc5d00739:0x215bdf6a999a816e,Leah Tedesco,Nicole did a fabulous job on my cut and color! I'll definitely be returning.,5,Nicole did a fabulous job on my cut and color! I'll definitely be returning.,0.25,0.75,en,14,1,0,False,False
0x89e11a4ebe8bda3f:0xbc02fbf7eb401520,Seth Pichette,Phenomenal Food and Great Guy 👍,5,Phenomenal Food and Great Guy 👍,0.65,0.62,en,6,0,0,False,False
0x4cca6554ee429c0b:0x991c36d16b0bec8,Ber Pfe,"Good market. Clean store, great staff but they keep eliminating certain foods as soon as you start really liking them. It's a bummer since some can't be substituted and it happens a lot.",4,"Good market. Clean store, great staff but they keep eliminating certain foods as soon as you start really liking them. It's a bummer since some can't be substituted and it happens a lot.",0.46,0.56,en,33,0,0,False,False
0x4cb55cda1e55d94f:0xf5c9b2cb4d705cb8,Bretthejetwilliams,Great people and Excellent customer service.  You need something they got it!,5,Great people and Excellent customer service. You need something they got it!,0.9,0.88,en,12,1,0,False,False
0x4cb507e861328c57:0x2552adfe134ebb07,Quinn EJ,Very homey and the staff are wonderful. It feels like being home.,5,Very homey and the staff are wonderful. It feels like being home.,0.6,0.65,en,12,0,0,False,False
0x4cca77a14da5956b:0x6d602e316a5f3a92,Mellie Holzscheiter,"Great options, but sometimes hit or miss. Lacks consistency with products offered, especially vegan products.",3,"Great options, but sometimes hit or miss. Lacks consistency with products offered, especially vegan products.",0.4,0.88,en,15,0,0,False,False
0x4cb591659c1ffeff:0x8a867d884d0876d6,Patrick A.,"Delicious sushi, great atmosphere, but can be pricey.",4,"Delicious sushi, great atmosphere, but can be pricey.",0.9,0.88,en,8,0,0,False,False
0x4cca7a347f7ea7ed:0xb5dfea2fd6b063f3,Aaron Y,"First time here, they seem to really have their stuff together. Shelves are obviously being stocked regularly, staff is friendly and attentive, they offer help without being too pushy. Robert helped me and my fiancée both order shoes to be shipped to our house because our sizes were out of stock. The shoes were on sale and the sale price was honored even for delivery. The staff were very friendly with each other as well, seems like a healthy work environment. This will definitely be the place I go for shoes from now on! Did I mention their awesome clearance section?",5,"First time here, they seem to really have their stuff together. Shelves are obviously being stocked regularly, staff is friendly and attentive, they offer help without being too pushy. Robert helped me and my fiancée both order shoes to be shipped to our house because our sizes were out of stock. The shoes were on sale and the sale price was honored even for delivery. The staff were very friendly with each other as well, seems like a healthy work environment. This will definitely be the place I go for shoes from now on! Did I mention their awesome clearance section?",0.28,0.5,en,101,1,0,False,False
0x89e09662ee66acff:0x3e2d7e17947a35c1,Jennifer Hayner,"Food and drink were great. However, if I order a Ginger Beer Mule with Gin, I don't expect staff to change the order because they think I will like it with Vodka better. Just ask! Also, more staffing would go a long way towards a five star rating.",4,"Food and drink were great. However, if I order a Ginger Beer Mule with Gin, I don't expect staff to change the order because they think I will like it with Vodka better. Just ask! Also, more staffing would go a long way towards a five star rating.",0.47,0.54,en,48,1,0,False,False
0x4cca7a2e25dfcdbd:0x2be66d847fc357f3,Heidi Breton,The egg mcmuffin was cold,1,The egg mcmuffin was cold,-0.6,1.0,en,5,0,0,False,False
0x4cca78f08c795e7d:0x171be3d02f1b60b9,Chadwick Sheets,Got what I came for and left. Good enough for me,3,Got what I came for and left. Good enough for me,0.23,0.37,en,11,0,0,False,False
0x4cca7a2e660d70af:0xcc65d94046c986bb,susan moore,"They take care of my car
.i trust them. Good bunch of people.",4,They take care of my car .i trust them. Good bunch of people.,0.7,0.6,en,13,0,0,False,False
0x4cca1ae051f07f8d:0x7b3029077dbe89bf,Carter Burnor,Chicken strips were old and rubbery bbq sauce was packaged in little cups not like the normal single servings and the soda was flat,3,Chicken strips were old and rubbery bbq sauce was packaged in little cups not like the normal single servings and the soda was flat,-0.11,0.44,en,24,0,0,False,False
0x89e1d79f32414103:0x3c374135a8e860f7,Shantida Oakheart,The Lucy.  So amazing.  Can't stop eating here.  Always go here.,5,The Lucy. So amazing. Can't stop eating here. Always go here.,0.6,0.9,en,11,0,0,False,False
0x4cb6702b21baae79:0xfbe0f41988d2387b,Sam Jay,My friend jack fell in love with a girl here. they locked eyes on the air fresher aisle and had a love affair.,5,My friend jack fell in love with a girl here. they locked eyes on the air fresher aisle and had a love affair.,0.5,0.6,en,23,0,0,False,False
0x4cb4ca8db07f3c65:0x98b7818dca697357,Ron Creech,Generous portions and friendly service.,4,Generous portions and friendly service.,0.38,0.5,en,5,0,0,False,False
0x4cca7bae2ee9d381:0xefc9415a426cc9ba,Trevor Masters,"Best breakfast place in the area! Everytime we're in Vermont, we make a point of going there at least once!",5,"Best breakfast place in the area! Everytime we're in Vermont, we make a point of going there at least once!",0.31,0.35,en,20,2,0,False,False
0x4cb50fa6a41940cb:0x871f44db58f44205,Gavin Porter,"Yet another business that won't price match competitors.  They sell wood pellets for 265/ton when I can get them in the neighboring town for 235, same exact pellets.  Only good for quick things that I don't feel like going very far for but other than that their prices are outrageous compared to anywhere else.  If you don't want to price match, I will simply continue to shop elsewhere.  Not even asking to price match a big box store, just another small business.",2,"Yet another business that won't price match competitors. They sell wood pellets for 265/ton when I can get them in the neighboring town for 235, same exact pellets. Only good for quick things that I don't feel like going very far for but other than that their prices are outrageous compared to anywhere else. If you don't want to price match, I will simply continue to shop elsewhere. Not even asking to price match a big box store, just another small business.",0.0,0.52,en,82,0,0,False,False
0x89e02462f4941605:0xae7f9941916fac72,Erika Henderson,Amazing food. Really nice people.,5,Amazing food. Really nice people.,0.6,0.95,en,5,0,0,False,False
0x4cca7bbd042e3227:0x2962ec9666e33b91,Taylor Smith,Lots of varied shops,4,Lots of varied shops,0.0,0.0,en,4,0,0,False,False
0x4cb591443a1719c3:0xe06aff02a2ecd521,mark bordonaro,I loved this restaurant. Finally good italian food!  The staff was extremely friendly and professional. I highly recommend it.,5,I loved this restaurant. Finally good italian food! The staff was extremely friendly and professional. I highly recommend it.,0.34,0.42,en,19,1,0,False,False
0x4cca789d773ea697:0x30cf766befebf45e,Shana Chaplin,Dirtier than normal on the outside and port o pottys. Normally one of our fave rest stops.,3,Dirtier than normal on the outside and port o pottys. Normally one of our fave rest stops.,0.1,0.45,en,17,0,0,False,False
0x89e0108081574785:0xa180304546c256b1,Michael G,Customer service could use a nicer touch and they should offer more computer part asserories for vehicle's which they dont.,3,Customer service could use a nicer touch and they should offer more computer part asserories for vehicle's which they dont.,0.5,0.5,en,20,0,0,False,False
0x4cb5eab87121e725:0xe8134130d230d46e,Kristin Smith,Tasty food and pleasant service,5,Tasty food and pleasant service,0.73,0.97,en,5,0,0,False,False
0x4cca708314ea4d43:0xe5fb13f440907bdd,Jenny Mac,"Great food, fast service!",5,"Great food, fast service!",0.53,0.68,en,4,1,0,False,False
0x4cca6b0a52c87359:0xbc1df744005657da,A W,"Family friendly
Playground for kids. Tractor rides. CLEAN",5,Family friendly Playground for kids. Tractor rides. CLEAN,0.37,0.6,en,8,0,1,False,False
0x4cca7af6948a4311:0x99f2a3b60503176e,Robert Fischer,Great shirts and very helpful sales person,5,Great shirts and very helpful sales person,0.5,0.53,en,7,0,0,False,False
0x4cca78f0be1a848b:0xcd8230350fbec95f,Michael Balzer,"I have been here twice now. First time was solid and the second time was really disappointing. Our server Nate was great.
I showed up on a Monday night with my family of 4. I was told we would need to wait 10-15 for a table but there was a table for 6 available. The hostess was going to let us leave rather than offer us the table when I had to ask twice before she would seat us there. I don't know what is going on in this young ladies life but on that night it would not be the face I would put out front of my business.
The steak fajitas I had were soaked in a odd syrupy sauce that was not great, though my wife enjoyed her salad.
Also, I was disappointed that their shuffle board table was nearly devoid of sand and very nearly unplayable. Either keep it up or get rid of it.
Nate is the only reason they got three stars, otherwise it would have been a two.",3,"I have been here twice now. First time was solid and the second time was really disappointing. Our server Nate was great. I showed up on a Monday night with my family of 4. I was told we would need to wait 10-15 for a table but there was a table for 6 available. The hostess was going to let us leave rather than offer us the table when I had to ask twice before she would seat us there. I don't know what is going on in this young ladies life but on that night it would not be the face I would put out front of my business. The steak fajitas I had were soaked in a odd syrupy sauce that was not great, though my wife enjoyed her salad. Also, I was disappointed that their shuffle board table was nearly devoid of sand and very nearly unplayable. Either keep it up or get rid of it. Nate is the only reason they got three stars, otherwise it would have been a two.",-0.03,0.5,en,175,0,0,False,False
